code_uic;ville;villegare;region;departement;lat;lng
87381087;Colombes;COLOMBES GARE;REGION DE PARIS SAINT-LAZARE;Hauts-de-Seine;48.92383;2.25939
87353599;Saint-Martin du Touch;SAINT MARTIN DU TOUCH HALTE;REGION MIDI PYRENEES;Haute-Garonne;43.5997881;1.3718548
87353581;Les Ramassiers;LES RAMASSIERS HALTE;REGION MIDI PYRENEES;Haute-Garonne;43.6024594;1.3528032
87345447;Aubigny-au-Bac;AUBIGNY AU BAC GARE;REGION NORD PAS DE CALAIS;Nord;50.2685315;3.158706
87345272;Meurchin;MEURCHIN HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.4970516;2.8930903
87345223;Leforest;LEFOREST GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.42780;3.05977
87343475;Lourches;LOURCHES P GARE;REGION NORD PAS DE CALAIS;Nord;50.3102834;3.3434016
87343301;Wallers;WALLERS GARE;REGION NORD PAS DE CALAIS;Nord;50.384611;3.3937454
87343210;Le Poirier Université;LE POIRIER UNIVERSITE HALTE;REGION NORD PAS DE CALAIS;Nord;50.33006;3.50273
87343160;Beuvrages;BEUVRAGES HALTE;REGION NORD PAS DE CALAIS;Nord;50.3894892;3.5061396
87343103;Saint-Amand-les-Eaux;SAINT AMAND LES EAUX GARE;REGION NORD PAS DE CALAIS;Nord;50.44331;3.41952
87343004;Valenciennes;VALENCIENNES GARE;REGION NORD PAS DE CALAIS;Nord;50.363259;3.517115
87342550;Pernes - Camblain;PERNES CAMBLAIN HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.4802048;2.4310823
87342410;Cuinchy;CUINCHY HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.5219693;2.7473533
87342188;Maroeuil;MAROEUIL HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.322603;2.6983279
87342113;Vitry-en-Artois;VITRY EN ARTOIS HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.3276092;2.9820833
87342006;Béthune;BETHUNE GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.52144;2.64055
87328021;Les Cauquillous;LAVAUR LES CAUQUILLOUS HALTE;REGION MIDI PYRENEES;Tarn;43.7340198;1.7546798
87322347;Traou Nez;TRAOU NEZ HALTE;REGION BRETAGNE;Côtes-d'Armor;48.7485663;-3.1348766
87318964;Avignon TGV;AVIGNON TGV;REGION PROVENCE ALPES COTE D'AZUR;Vaucluse;43.921586;4.786079
87317503;Feuquières - Fressenneville;;;Somme;50.0632646;1.5890574
87317495;Chépy - Valines;;;Somme;50.0682219;1.6358275
87317305;Les Fontinettes;LES FONTINETTES HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.940831;1.8496343
87317248;Blangy-sur-Ternoise;BLANGY SUR TERNOISE HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.424669;2.1721585
87317222;Hesdin;HESDIN P GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.378286;2.0351881
87317206;Maresquel-Ecquemicourt;MARESQUEL GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.4078186;1.9313418
87317198;Beaurainville;BEAURAINVILLE HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.422891;1.895345
87317016;Boulogne Tintelleries;BOULOGNE TINTELLERIES GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.72729;1.60904
87316679;Pihen-lès-Guînes;PIHEN HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.8727855;1.7845632
87316596;Ste-Segrée;;;;;
87316422;Villers sur Thère;;;Oise;49.414583;2.1355274
87316406;Montreuil-sur-Thérain;MONTREUIL SUR THERAIN HALTE;REGION DE PARIS-NORD;Oise;49.38152;2.2002529
87316109;Dommartin - Remiencourt;DOMMARTIN REMIENCOURT GARE;REGION PICARDIE;Somme;49.7996523;2.3926625
87316059;Heilly;HEILLY GARE;REGION PICARDIE;Somme;49.9435191;2.5396593
87313874;Amiens;AMIENS GARE;REGION PICARDIE;Somme;49.890746;2.312592
87313841;Fouilloy;FOUILLOY GARE;REGION PICARDIE;Oise;49.7366368;1.8260404
87313809;Blangy-sur-Bresle;BLANGY SUR BRESLE GARE;REGION PICARDIE;Seine-Maritime;49.9326071;1.6259074
87313726;Marseille-en-Beauvaisis;MARSEILLE EN BEAUVAISIS GARE;REGION DE PARIS-NORD;Oise;49.5709066;1.9546349
87313684;Saint-Sulpice - Auteuil;SAINT SULPICE AUTEUIL GARE;REGION DE PARIS-NORD;Oise;49.3473824;2.1164133
87313668;Méru;MERU GARE;REGION DE PARIS-NORD;Oise;49.23233;2.13254
87313478;Chaulnes;CHAULNES GARE;REGION PICARDIE;Somme;49.8076201;2.8011421
87313395;Poix-de-Picardie;POIX DE PICARDIE GARE;REGION PICARDIE;Somme;49.7778561;1.9897767
87313346;Montdidier;MONTDIDIER GARE;REGION PICARDIE;Somme;49.64147;2.56300
87313338;Hargicourt - Pierrepont;HARGICOURT PIERREPONT GARE;REGION PICARDIE;;49.7138593;2.5317673
87313304;Clermont de l'Oise;CLERMONT DE L OISE GARE;REGION DE PARIS-NORD;Oise;49.38531;2.41767
87313098;Ailly-sur-Somme;AILLY SUR SOMME GARE;REGION PICARDIE;Somme;49.92838;2.20059
87300863;Besançon Franche-Comté TGV;BESANCON FRANCHE-COMTE TGV P GARE;REGION LORRAINE;Doubs;47.307361058531725;5.953195095062256
87297523;Hachette;HACHETTE HALTE;REGION NORD PAS DE CALAIS;Nord;50.1582852;3.7434526
87297515;Les Bons Pères;LES BONS PERES HALTE;REGION NORD PAS DE CALAIS;Nord;50.2798638;4.010967
87297119;Verneuil-sur-Serre;VERNEUIL SUR SERRE HALTE;REGION PICARDIE;Aisne;49.6486805;3.6677085
87296608;Versigny;VERSIGNY GARE;REGION PICARDIE;Aisne;49.6574494;3.4335692
87296434;Mennessis;MENNESSIS GARE;REGION PICARDIE;Aisne;49.6915989;3.2711145
87296293;Fresnoy-le-Grand;FRESNOY LE GRAND GARE;REGION PICARDIE;Aisne;49.9501964;3.43268
87296244;Busigny;BUSIGNY GARE;REGION PICARDIE;Nord;50.0397236;3.4461174
87295790;Leval;LEVAL HALTE;REGION NORD PAS DE CALAIS;Nord;50.1845311;3.8366811
87295774;Dompierre-sur-Helpe;DOMPIERRE (NORD) HALTE;REGION NORD PAS DE CALAIS;Nord;50.146144;3.871144
87295709;Sains-du-Nord;SAINS DU NORD GARE;REGION NORD PAS DE CALAIS;Nord;50.0889485;4.0016955
87295642;Landrecies;LANDRECIES GARE;REGION NORD PAS DE CALAIS;Nord;50.1283138;3.681997
87295048;Fourmies;FOURMIES GARE;REGION NORD PAS DE CALAIS;Nord;50.01541;4.05357
87295014;Jeumont;JEUMONT (LOCAL) P GARE;REGION NORD PAS DE CALAIS;Nord;50.29606;4.08645
87295006;Maubeuge;MAUBEUGE P GARE;REGION NORD PAS DE CALAIS;Nord;50.27298;3.96677
87287243;Cobrieux;;;Nord;50.5402798;3.2191247
87287102;Lezennes;HELLEMMES GARE;REGION NORD PAS DE CALAIS;Nord;50.6205699;3.0986481
87286732;Roubaix;ROUBAIX GARE;REGION NORD PAS DE CALAIS;Nord;50.69561;3.16348
87286575;Landas;LANDAS HALTE;REGION NORD PAS DE CALAIS;Nord;50.4687775;3.290568
87286567;Rosult;ROSULT HALTE;REGION NORD PAS DE CALAIS;Nord;50.4563667;3.3490115
87286278;Pérenchies;PERENCHIES GARE;REGION NORD PAS DE CALAIS;Nord;50.66697;2.97729
87286112;Loos lez Lille;LOOS LES LILLE GARE;REGION NORD PAS DE CALAIS;Nord;50.6128165;3.0170581
87281873;Magenta;MAGENTA GARE EOLE (SNCF);REGION DE PARIS-EST;Paris;48.87986;2.35835
87281436;Watten - Éperlecques;WATTEN EPERLECQUES GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.8254043;2.2079599
87281337;Courghain;;;Nord;50.99805;2.29354
87281279;Bourbourg;BOURBOURG GARE;REGION NORD PAS DE CALAIS;Nord;50.952267;2.1942305
87281006;Dunkerque;DUNKERQUE GARE;REGION NORD PAS DE CALAIS;Nord;51.030470;2.368961
87278259;Mérignac Arlac;MERIGNAC ARLAC HALTE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.8265601;-0.6261402
87276717;Bornel - Belle-Église;BORNEL BELLE EGLISE P GARE;REGION DE PARIS-NORD;Oise;49.19471;2.20717
87276659;Frépillon;FREPILLON HALTE;REGION DE PARIS-NORD;Val-d'Oise;49.04620;2.19717
87276600;Saint-Leu-la-Forêt;SAINT LEU LA FORET GARE;REGION DE PARIS-NORD;Val-d'Oise;49.01571;2.24264
87276501;Presles Courcelles;PRESLES COURCELLES GARE;REGION DE PARIS-NORD;Val-d'Oise;49.11346;2.28759
87276436;Domont;DOMONT GARE;REGION DE PARIS-NORD;Val-d'Oise;49.03268;2.33746
87276329;Pont-Sainte-Maxence;PONT STE MAXENCE P GARE;REGION DE PARIS-NORD;Oise;49.30974;2.60289
87276303;Longueil-Sainte-Marie;LONGUEIL STE MARIE BASE TGVN;REGION DE PARIS-NORD;Oise;49.3425377;2.7175537
87276196;Garges - Sarcelles;GARGES GARE;REGION DE PARIS-NORD;Val-d'Oise;48.97663;2.39078
87276154;Pont Petit;EPLUCHES GARE;REGION DE PARIS-NORD;Val-d'Oise;49.06004;2.13046
87276071;Franconville - Le Plessis-Bouchard;FRANCONVILLE PLESSIS BOUCHARD GARE;REGION DE PARIS-NORD;Val-d'Oise;48.99358;2.23514
87276030;Champ de Courses d'Enghien;CHAMP DE COURSES D ENGHIEN P GARE;REGION DE PARIS-NORD;Val-d'Oise;48.97975;2.29189
87272146;Les Grésillons;GENNEVILLIERS GARE;REGION DE PARIS-NORD;Hauts-de-Seine;48.92007;2.31441
87272054;Thieux - Nantouillet;THIEUX NANTOUILLET P HALTE;REGION DE PARIS-NORD;Seine-et-Marne;49.0084346;2.6805271
87271817;Soissons;SOISSONS P GARE;REGION DE PARIS-NORD;Aisne;49.3691983;3.3381259
87271601;Vaumoise;VAUMOISE P GARE;REGION DE PARIS-NORD;Aisne;49.2339406;2.9885685
87271510;Villeparisis - Mitry-le-Neuf;VILLEPARISIS P GARE;REGION DE PARIS-NORD;Seine-et-Marne;48.95325;2.60243
87271460;Aéroport Charles de Gaulle 1;AEROPORT CHARLES DE GAULLE 1 RER GARE;REGION DE PARIS-NORD;Seine-Saint-Denis;49.00956;2.56135
87271452;Villepinte;VILLEPINTE GARE;REGION DE PARIS-NORD;Seine-Saint-Denis;48.96292;2.51205
87271429;Sevran - Livry;SEVRAN LIVRY GARE;REGION DE PARIS-NORD;Seine-Saint-Denis;48.93601;2.53484
87271411;Aulnay-sous-Bois;AULNAY SOUS BOIS P GARE;REGION DE PARIS-NORD;Seine-Saint-Denis;48.93179;2.49431
87271304;La Courneuve - Aubervilliers;AUBERVILLIERS LA COURNEUVE GARE;REGION DE PARIS-NORD;Seine-Saint-Denis;48.92420;2.38443
87271163;Pierrefitte - Stains;PIERREFITTE STAINS P GARE;REGION DE PARIS-NORD;Seine-Saint-Denis;48.96409;2.37213
87697292;Épinay-sur-Seine T11;EPINAY SUR SEINE GARE;REGION DE PARIS-NORD;Seine-Saint-Denis;;
87271007;Paris Gare du Nord;PARIS NORD GARE;REGION DE PARIS-NORD;Paris;48.880185;2.355151
87215699;Tieffenbach - Struth;TIEFFENBACH STRUTH GARE;REGION ALSACE;Bas-Rhin;48.9062169;7.25527
87215483;Schopperten;;;Bas-Rhin;48.9456499;7.055779
87214726;Rothau;ROTHAU GARE;REGION ALSACE;Bas-Rhin;48.4590026;7.2074902
87214692;Schirmeck - La Broque;SCHIRMECK LA BROQUE P GARE;REGION ALSACE;Bas-Rhin;48.47973;7.21594
87214676;Wisches;WISCHES GARE;REGION ALSACE;Bas-Rhin;48.5076495;7.2700936
87214528;Entzheim Aéroport;ENTZHEIM GARE;REGION ALSACE;Bas-Rhin;48.54699;7.62794
87214510;Holtzheim;;;Bas-Rhin;48.555688;7.6630912
87214338;Dorlisheim;DORLISHEIM GARE;REGION ALSACE;Bas-Rhin;48.5249915;7.4930546
87214288;Obernai;OBERNAI GARE;REGION ALSACE;Bas-Rhin;48.46219;7.48881
87214221;Epfig;EPFIG GARE;REGION ALSACE;Bas-Rhin;48.3637643;7.4504053
87214205;Scherwiller;SCHERWILLER GARE;REGION ALSACE;Bas-Rhin;48.2869344;7.4301867
87214122;Benfeld;BENFELD P GARE;REGION ALSACE;Bas-Rhin;48.3735367;7.584125
87214106;Ebersheim;EBERSHEIM GARE;REGION ALSACE;Bas-Rhin;48.3099953;7.494471
87214056;Sélestat;SELESTAT GARE;REGION ALSACE;Bas-Rhin;48.2601166;7.443278
87213785;Ingwiller;INGWILLER GARE;REGION ALSACE;Bas-Rhin;48.8723277;7.4771550
87213686;Hoerdt;HOERDT GARE;REGION ALSACE;Bas-Rhin;48.7029518;7.7794059
87213678;Weyersheim;WEYERSHEIM GARE;REGION ALSACE;Bas-Rhin;48.7177903;7.7971027
87213660;Kurtzenhouse;KURTZENHOUSE GARE;REGION ALSACE;Bas-Rhin;48.741862;7.8130449
87213405;Walbourg;WALBOURG P GARE;REGION ALSACE;Bas-Rhin;48.8862164;7.8092705
87213256;Niederbronn-les-Bains;NIEDERBRONN LES BAINS GARE;REGION ALSACE;Bas-Rhin;48.9523989;7.6341348
87213249;Reichshoffen;REICHSHOFFEN VILLE GARE;REGION ALSACE;Bas-Rhin;48.9310582;7.658132
87212373;Rountzenheim;ROUNTZENHEIM GARE;REGION ALSACE;Bas-Rhin;48.820435;8.0119078
87212027;Strasbourg;STRASBOURG VILLE GARE;REGION ALSACE;Bas-Rhin;48.584967;7.734584
87193771;Woelfling-lès-Sarreguemines;;;Moselle;49.094747;7.190609
87192666;Conflans - Jarny;CONFLANS JARNY P GARE;REGION LORRAINE;Meurthe-et-Moselle;49.1662895;5.8681853
87192088;Woippy;WOIPPY GARE;REGION LORRAINE;Moselle;49.1487965;6.155621
87191627;Malling;MALLING GARE;REGION LORRAINE;Moselle;49.42152;6.302207
87191312;Kuntzig;;;Moselle;49.349918;6.2345596
87191163;Hettange-Grande;HETTANGE GRANDE GARE;REGION LORRAINE;Moselle;49.4076754;6.1566738
87185629;Aillevillers;AILLEVILLERS P GARE;REGION BOURGOGNE FRANCHE-COMTE;Haute-Saône;47.9138876;6.3372988
87184572;L'Isle-sur-le-Doubs;L ISLE SUR LE DOUBS GARE;REGION ALSACE;Doubs;47.4473777;6.5812614
87184523;Montbéliard;MONTBELIARD P GARE;REGION ALSACE;Doubs;47.5105086;6.8013763
87184507;Héricourt;HERICOURT GARE;REGION ALSACE;Haute-Saône;47.5729701;6.7691977
87184275;Montreux-Vieux;MONTREUX VIEUX P GARE;REGION ALSACE;Haut-Rhin;47.6178576;7.0253947
87182881;Thann Saint-Jacques;THANN NORD HALTE;REGION ALSACE;Haut-Rhin;47.8133155;7.0938473
87182659;Breitenbach-Haut-Rhin;BREITENBACH (HAUT RHIN) GARE;REGION ALSACE;Haut-Rhin;48.0285326;7.1040522
87182642;Kruth;KRUTH GARE;REGION ALSACE;Haut-Rhin;47.92396;6.9690938
87182378;Wihr-au-Val - Soultzbach;WIHR AU VAL SOULTZBACH LES BAINS GARE;REGION ALSACE;Haut-Rhin;48.0460522;7.2095351
87182329;Herrlisheim-près-Colmar;HERRLISHEIM PRES COLMAR GARE;REGION ALSACE;Haut-Rhin;48.0166417;7.3206381
87182113;Bartenheim;BARTENHEIM GARE;REGION ALSACE;Haut-Rhin;47.6349313;7.4872561
87182105;Sierentz;SIERENTZ GARE;REGION ALSACE;Haut-Rhin;47.656047;7.459142
87182071;Rixheim;RIXHEIM GARE;REGION ALSACE;Haut-Rhin;47.748960;7.406404
87182055;Mulhouse Dornach;MULHOUSE DORNACH GARE;REGION ALSACE;Haut-Rhin;47.747130;7.308477
87182014;Colmar;COLMAR GARE;REGION ALSACE;Haut-Rhin;48.073201;7.346967
87181222;Colmar Saint-Joseph;COLMAR ST JOSEPH GARE;REGION ALSACE;Haut-Rhin;48.0816399;7.3453397
87175794;Étain;ETAIN GARE;REGION LORRAINE;Meuse;49.2074907;5.6398079
87175778;Verdun;VERDUN P GARE;REGION LORRAINE;Meuse;49.165406;5.379701
87175737;Clermont-en-Argonne;CLERMONT EN ARGONNE GARE;REGION LORRAINE;Meuse;49.10645;5.06506
87175257;Commercy;COMMERCY GARE;REGION LORRAINE;Meuse;48.765749;5.588610
87175075;Fronville;;;Haute-Marne;48.4001829;5.1564405
87175067;Nançois - Tronville;NANCOIS TRONVILLE P GARE;REGION LORRAINE;Meuse;48.7180423;5.2912016
87175018;Revigny-sur-Ornain;REVIGNY GARE;REGION LORRAINE;Meuse;48.8240449;4.9855736
87174276;Vitry-le-François;VITRY LE FRANCOIS GARE;REGION CHAMPAGNE-ARDENNE;Marne;48.718142;4.587581
87172262;Amagne - Lucquy;AMAGNE LUCQUY P GARE;REGION CHAMPAGNE-ARDENNE;Ardennes;49.5238187;4.4738775
87172239;Donchery;DONCHERY GARE;REGION CHAMPAGNE-ARDENNE;Ardennes;49.6981267;4.8747529
87172171;Poix-Terron;POIX TERRON GARE;REGION CHAMPAGNE-ARDENNE;Ardennes;49.6500011;4.6365346
87172031;Joigny-sur-Meuse;JOIGNY SUR MEUSE GARE;REGION CHAMPAGNE-ARDENNE;Ardennes;49.8336807;4.7672389
87171926;Champagne-Ardenne TGV;BEZANNES GARE CHAMPAGNE ARDENNE TGVEE;REGION LORRAINE;Marne;49.214806;3.994632
87171710;Courcy - Brimont;COURCY BRIMONT GARE;REGION CHAMPAGNE-ARDENNE;Marne;49.3296003;4.0134623
87171702;Aguilcourt - Variscourt;AGUILCOURT VARISCOURT HALTE;REGION CHAMPAGNE-ARDENNE;Aisne;49.408017;3.973137
87171587;Germaine;GERMAINE P GARE;REGION CHAMPAGNE-ARDENNE;Marne;49.1277634;4.0228976
87171561;Ay;AY GARE;REGION CHAMPAGNE-ARDENNE;Marne;49.0487318;4.0015644
87171009;Reims;REIMS GARE;REGION CHAMPAGNE-ARDENNE;Marne;49.258978;4.024435
87147322;Meuse TGV;TROIS DOMAINES GARE DE LA MEUSE TGVEE;REGION LORRAINE;Meuse;48.978549;5.270954
87144451;Remiremont;REMIREMONT P GARE;REGION LORRAINE;Vosges;48.016363;6.598855
87144436;Éloyes;ELOYES GARE;REGION LORRAINE;Vosges;48.087067;6.6001593
87144386;Colroy - Lubine;;;Vosges;48.3145855;7.1317294
87144345;Provenchères-sur-Fave;PROVENCHERES SUR FAVE GARE;REGION LORRAINE;Vosges;48.3046291;7.0854904
87144212;Mirecourt;;;Vosges;48.299243;6.129651
87144147;Bains-les-Bains;BAINS LES BAINS GARE;REGION LORRAINE;Vosges;47.9811282;6.2952683
87144097;Thaon-les-Vosges;THAON GARE;REGION LORRAINE;Vosges;48.244650;6.416384
87144071;Châtel - Nomexy;CHATEL NOMEXY P GARE;REGION LORRAINE;Vosges;48.307156;6.387807
87144063;Vincey;VINCEY GARE;REGION LORRAINE;Vosges;48.3436471;6.3355129
87144014;Saint-Dié-des-Vosges;SAINT DIE GARE;REGION LORRAINE;Vosges;48.282225;6.948656
87143024;Vraincourt - Viéville;VRAINCOURT VIEVILLE GARE;REGION CHAMPAGNE-ARDENNE;Haute-Marne;48.2366981;5.1239383
87142406;Merrey;;;Haute-Marne;48.0540899;5.5949561
87142232;Vignory;VIGNORY GARE;REGION CHAMPAGNE-ARDENNE;Haute-Marne;48.2701366;5.1241594
87141820;Pont-à-Mousson;PONT A MOUSSON P GARE;REGION LORRAINE;Meurthe-et-Moselle;48.900580;6.050842
87141812;Dieulouard;DIEULOUARD GARE;REGION LORRAINE;Meurthe-et-Moselle;48.843367;6.071489
87141622;Praye sous Vaudémont;;;Meurthe-et-Moselle;48.4327891;6.1006981
87141572;Ceintrey;;;Meurthe-et-Moselle;48.523865;6.1572868
87141432;Thiaville-sur-Meurthe;THIAVILLE GARE;REGION LORRAINE;Meurthe-et-Moselle;48.4139874;6.8102635
87141416;Baccarat;BACCARAT GARE;REGION LORRAINE;Meurthe-et-Moselle;48.452405;6.743830
87141135;Blainville - Damelevières;BLAINVILLE DAMELEVIERES GARE;REGION LORRAINE;Meurthe-et-Moselle;48.564971;6.386953
87141093;Laneuveville-devant-Nancy;LANEUVEVILLE DEVANT NANCY GARE;REGION LORRAINE;Meurthe-et-Moselle;48.65564;6.22792
87141010;Jarville-la-Malgrange;JARVILLE LA MALGRANGE GARE;REGION LORRAINE;Meurthe-et-Moselle;48.6698381;6.2024643
87118299;Bar-sur-Aube;BAR SUR AUBE GARE;REGION CHAMPAGNE-ARDENNE;Aube;48.2385399;4.7066708
87118000;Troyes;TROYES GARE;REGION CHAMPAGNE-ARDENNE;Aube;48.296069;4.065281
87116632;Lizy-sur-Ourcq;LIZY SUR OURCQ GARE;REGION DE PARIS-EST;Seine-et-Marne;49.021929;3.031718
87116616;Isles - Armentières - Congis;ISLES ARMENTIERES CONGIS GARE;REGION DE PARIS-EST;Seine-et-Marne;48.9980994;3.0072998
87116574;Chézy-sur-Marne;CHEZY SUR MARNE GARE;REGION DE PARIS-EST;Aisne;48.9919109;3.3644624
87116509;Changis - Saint-Jean;CHANGIS ST JEAN GARE;REGION DE PARIS-EST;Seine-et-Marne;48.959360;3.025394
87116293;Vaires - Torcy;VAIRES TORCY GARE;REGION DE PARIS-EST;Seine-et-Marne;48.874953;2.639986
87116277;Faremoutiers - Pommeuse;FAREMOUTIERS POMMEUSE GARE;REGION DE PARIS-EST;Seine-et-Marne;48.808494;2.993109
87116244;Mortcerf;MORTCERF GARE;REGION DE PARIS-EST;Seine-et-Marne;48.7892191;2.9075554
87116228;Marles-en-Brie;MARLES EN BRIE GARE;REGION DE PARIS-EST;Seine-et-Marne;48.733976;2.868099
87116087;Mormant;MORMANT GARE;REGION DE PARIS-EST;Seine-et-Marne;48.613564;2.888810
87113852;Les Pavillons-sous-Bois;LES PAVILLONS SOUS BOIS GARE;REGION DE PARIS-EST;Seine-Saint-Denis;48.902418;2.511781
87113696;Rosny Bois Perrier;ROSNY BOIS PERRIER GARE;REGION DE PARIS-EST;Seine-Saint-Denis;48.882568;2.480987
87113001;Paris Est;PARIS EST GARE;REGION DE PARIS-EST;Paris;48.876742;2.358424
87111864;Balsièges;BALSIEGES GARE;REGION LANGUEDOC-ROUSSILLON;Lozère;44.4820108;3.4560976
87635581;La Barasse;MARSEILLE 11E HALTE DE LA BARASSE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.2858384;5.4845101
87672774;Bedous;BEDOUS GARE;REGION POITOU-CHARENTES AQUITAINE;Pyrénées-Atlantiques;42.99589;-0.60348
87485185;La Jarrie;;;Charente-Maritime;46.12045;-1.02347
87184440;Delle;DELLE GARE;;Territoire de Belfort;47.50593;7.00962
87184432;Grandvillars;GRANDVILLARS GARE;;Territoire de Belfort;47.53763;6.97850
87184424;Morvillars;MORVILLARS P GARE;;Territoire de Belfort;47.54952;6.93511
87686667;Paris Bercy Bourgogne - Pays d'Auvergne;PARIS LYON GARE;REGION DE PARIS-SUD-EST;Paris;48.83917;2.38278
87316455;Achy;;;;;
87194555;Audin-le-Tiche;;;;;
87641845;Auzances;;;;;
87316034;Blangy-Glisy;;;;;
87487611;Brion-près-Thouet;;;;;
87641811;Budelière-Chambon;;;;;
87683235;Cézy;;;;;
87116343;Chailly-Boissy-Le Châtel;;;;;
87641126;Gouttières;;;;;
87316471;Grez-Gaudechart;;;;;
87732610;Lapalisse-St-Prix;;;;;
87598219;Le Locle-Col-des-Roches;;;;;
87473348;Le Pas;;;;;
87342311;Ligny-St-Flochel;;;;;
87473389;Loudéac;;;;;
87613273;Nuces;;;;;
87613430;Paraire;;;;;
87345470;Sancourt;;;;;
87751693;St-Barthélémy;;;;;
87473314;St-Julien (Côtes-d'Armor);;;;;
87732651;St-Martin-Sail-les-Bains;;;;;
87473363;Uzel;;;;;
87694224;Villedieu-Chanliau;;;;;
87316281;Wiencourt-l'Équipée;;;;;
87722249;Irigny Yvours;IRIGNY GARE;;Rhône;45.69002;4.83229
87697318;Villetaneuse Université T11;EPINAY VILLETANEUSE GARE;;Seine-Saint-Denis;48.96;2.34251
87697334;Stains la Cerisaie;STAINS CERISAIE GARE TLN;;Seine-Saint-Denis;48.95480;2.39209
87688887;Montpellier Sud de France;MONTPELLIER SUD DE FRANCE TGV;REGION LANGUEDOC-ROUSSILLON;Hérault;43.594787;3.924623
87725473;Boulazac;ULIS BOULAZAC PN 055;;;;
87784892;Bena Fanes;ENVEITG HALTE DE BENA FANES;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.4580782;1.9167264
87784835;Saillagouse;SAILLAGOUSE GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.4568855;2.0321126
87784827;Estavar;ESTAVAR GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.4632434;2.0179071
87784801;Bolquère - Eyne;BOLQUERE EYNE GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.4978734;2.0875591
87784736;Nyer;NYERS GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.5416979;2.2630177
87784231;Argelès-sur-Mer;ARGELES SUR MER GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.543970;3.022349
87783548;Le Bruel;LE BRUEL HALTE;REGION LANGUEDOC-ROUSSILLON;Lozère;44.4813286;3.358325
87783530;Chanac;CHANAC EX P GARE;REGION LANGUEDOC-ROUSSILLON;Lozère;44.4739786;3.3454117
87783456;Tournemire - Roquefort;TOURNEMIRE ROQUEFORT GARE;REGION LANGUEDOC-ROUSSILLON;Aveyron;43.9698002;3.0166261
87783365;Sévérac-d'Aveyron;SEVERAC LE CHATEAU GARE;REGION LANGUEDOC-ROUSSILLON;Aveyron;44.3246516;3.0569451
87783266;Aumont-Aubrac;AUMONT AUBRAC GARE;REGION LANGUEDOC-ROUSSILLON;Lozère;44.7181699;3.2835489
87782607;Clermont La Pardieu;LA PARDIEU HALTE;REGION AUVERGNE;Puy-de-Dôme;45.766947;3.134163
87781278;Agde;AGDE GARE;REGION LANGUEDOC-ROUSSILLON;Hérault;43.317280;3.466203
87781179;Nissan;;;Hérault;43.2955681;3.116678
87781161;Coursan;COURSAN GARE;REGION LANGUEDOC-ROUSSILLON;Aude;43.23369;3.0510465
87775809;Beauvoisin;BEAUVOISIN GARE;REGION LANGUEDOC-ROUSSILLON;Gard;43.7245026;4.3212178
87775502;Robiac;;;Gard;;
87775361;Saint-Geniès-de-Malgoirès;SAINT GENIES DE MALGOIRES GARE;REGION LANGUEDOC-ROUSSILLON;Gard;43.9501684;4.2149416
87775221;Chamborigaud;CHAMBORIGAUD GARE;REGION LANGUEDOC-ROUSSILLON;Gard;44.3002429;3.9793332
87775106;Uchaud;UCHAUD GARE;REGION LANGUEDOC-ROUSSILLON;Gard;43.7583991;4.2683101
87775098;Milhaud;MILHAUD GARE;REGION LANGUEDOC-ROUSSILLON;Gard;43.7884886;4.3033268
87773515;Villeneuve-lès-Maguelone;VILLENEUVE LES MAGUELONNE GARE;REGION LANGUEDOC-ROUSSILLON;Hérault;43.5438231;3.849917
87773473;Les Mazes le Crès;;;;;
87773408;Lunel;LUNEL GARE;REGION LANGUEDOC-ROUSSILLON;Hérault;43.679392;4.131086
87765453;Le Thor;LE THOR GARE;REGION PROVENCE ALPES COTE D'AZUR;Vaucluse;43.9265047;4.9962663
87765420;Morières-lès-Avignon;MORIERES LES AVIGNON GARE;REGION PROVENCE ALPES COTE D'AZUR;Vaucluse;43.9414696;4.9082052
