Ardennes,49.767915,4.724952,"Porte-monnaie, portefeuille",23
Ardennes,49.767915,4.724952,"Rollers, patins  roulettes",1
Ardennes,49.767915,4.724952,Sac  dos,12
Ardennes,49.767915,4.724952,Sac  main,5
Ardennes,49.767915,4.724952,"Sac de voyage, sac de sport, sac  bandoulire",7
Ardennes,49.767915,4.724952,"Sacs de couchage, duvet",1
Ardennes,49.767915,4.724952,"Support de donnes (CD, DVD, etc.)",1
Ardennes,49.767915,4.724952,"Tablette tactile protge (tui, housse)",3
Ardennes,49.767915,4.724952,Tlphone portable,39
Ardennes,49.767915,4.724952,"Tlphone portable protg (tui, coque,)",2
Ardennes,49.767915,4.724952,"Valise, sac sur roulettes",5
Ardennes,49.767915,4.724952,Violon,2
Aube,48.296069,4.065281,Accessoires 2 roues,1
Aube,48.296069,4.065281,Autre bagagerie,5
Aube,48.296069,4.065281,Autre livre,1
Aube,48.296069,4.065281,Autre optique,3
Aube,48.296069,4.065281,Autre pice ou papier personnel,2
Aube,48.296069,4.065281,Autres appareils et accessoires lectroniques,3
Aube,48.296069,4.065281,Autres articles de papeterie,1
Aube,48.296069,4.065281,"Autres articles de sport, de loisirs ou de camping",2
Aube,48.296069,4.065281,Autres articles mdicaux,1
Aube,48.296069,4.065281,Autres divers,4
Aube,48.296069,4.065281,Autres instruments de musique,2
Aube,48.296069,4.065281,Autres vtements,10
Aube,48.296069,4.065281,Bague,1
Aube,48.296069,4.065281,Billets SNCF,1
Aube,48.296069,4.065281,"Bonnet, chapeau",13
Aube,48.296069,4.065281,Bquilles,1
Aube,48.296069,4.065281,Bracelet,3
Aube,48.296069,4.065281,Carte Vitale,2
Aube,48.296069,4.065281,Carte d'abonnement,3
Aube,48.296069,4.065281,"Carte d'identit, passeport, permis de conduire",6
Aube,48.296069,4.065281,Carte de crdit,11
Aube,48.296069,4.065281,"Casque (vlo, moto)",4
Aube,48.296069,4.065281,Chaussures (autre que chaussures de ski et patins),1
Aube,48.296069,4.065281,Chquier,1
Aube,48.296069,4.065281,"Cls, porte-cls",22
Aube,48.296069,4.065281,"Doudou, peluche",4
Aube,48.296069,4.065281,"Foulard, charpe",10
Aube,48.296069,4.065281,GPS,1
Aube,48.296069,4.065281,Livre de poche,2
Aube,48.296069,4.065281,Lunettes,13
Aube,48.296069,4.065281,Lunettes en tui,8
Aube,48.296069,4.065281,"Manteau, veste, blazer, parka, blouson, cape",20
Aube,48.296069,4.065281,Montre,3
Aube,48.296069,4.065281,"Ncessaire, mallette de toilette, sac de maquillage",4
Aube,48.296069,4.065281,"Ordinateur, ordinateur portable, notebook",5
Aube,48.296069,4.065281,"Parapluie tlescopique, parapluie de poche",6
Aube,48.296069,4.065281,"Parapluie-canne, parapluie  bandoulire",5
Aube,48.296069,4.065281,Pice d'identit personnelle et autre,1
Aube,48.296069,4.065281,"Porte-monnaie, portefeuille",26
Aube,48.296069,4.065281,"Pull over, gilet",6
Aube,48.296069,4.065281,"Rollers, patins  roulettes",1
Aube,48.296069,4.065281,Sac  dos,19
Aube,48.296069,4.065281,Sac  main,4
Aube,48.296069,4.065281,"Sac d'enseigne (plastique, papier, )",8
Aube,48.296069,4.065281,"Sac de voyage, sac de sport, sac  bandoulire",26
Aube,48.296069,4.065281,"Sacoche ventrale, banane",1
Aube,48.296069,4.065281,"Sacs de couchage, duvet",1
Aube,48.296069,4.065281,"Tablette tactile protge (tui, housse)",1
Aube,48.296069,4.065281,Tlphone portable,40
Aube,48.296069,4.065281,"Valise, sac sur roulettes",19
Aube,48.296069,4.065281,Vlo,1
Aude,43.190387,3.00591,Accessoires de musique,1
Aude,43.218029,2.351824,"AirPod, casque audio, couteurs",3
Aude,43.218029,2.351824,"Appareil audio portable (lecteur de CD, baladeur MP3, iPod, ... )",4
Aude,43.190387,3.00591,"Appareil photo, camscope/camras et accessoires",3
Aude,43.190387,3.00591,"Appareil photo, camscope/camras et accessoires protg (sac, sacoche,)",3
Aude,43.190387,3.00591,"Appareils audio portables (lecteur de CD, baladeur MP3, iPod, etc. )",2
Aude,43.190387,3.00591,Argent liquide / Espces,8
Aude,43.190387,3.00591,"Attach-case, serviette",12
Aude,43.190387,3.00591,Autre argent,2
Aude,43.190387,3.00591,Autre bagagerie,36
Aude,43.190387,3.00591,Autre livre,3
